StichtagDatJahr,DatenstandCd,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2023,P,154187,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Border Collie,Deutscher Schäfer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,rot/beige,1
2023,P,154188,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Deutscher Schäferhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2022,0,0-Jährige,0,1,männlich,1,schwarz/braun,1
2023,P,154195,20,20- bis 29-Jährige,3,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Deutscher Schäferhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,schwarz/braun,1
2023,P,154196,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2019,3,3-Jährige,3,1,männlich,1,schwarz,1
2023,P,154197,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Puli,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz,1
2023,P,154198,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,fawn,1
2023,P,154199,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz/braun/weiss,1
2023,P,154200,30,30- bis 39-Jährige,4,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Siberian Husky,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,fawn,1
2023,P,154201,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Zwergpinscher,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2011,11,11-Jährige,11,1,männlich,1,schwarz/rot,1
2023,P,154202,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,brindle,1
2023,P,154211,40,40- bis 49-Jährige,5,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,beige,1
2023,P,154235,20,20- bis 29-Jährige,3,1,männlich,1,2,Kreis 2,2,24,Enge,24,English Cocker Spaniel,Zwergpudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,weiss/beige,1
2023,P,154254,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Labrador,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz,1
2023,P,154257,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,4,4-Jährige,4,2,weiblich,2,braun,1
2023,P,154258,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Cavalier King Charles Spaniel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,tricolor,1
2023,P,154260,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Magyar Viszla,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,semmelgelb,1
2023,P,154261,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2019,3,3-Jährige,3,1,männlich,1,blondfarben,1
2023,P,154265,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,American Cocker Spaniel,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2019,3,3-Jährige,3,2,weiblich,2,braun/schwarz,1
2023,P,154288,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Appenzeller Sennenhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2022,0,0-Jährige,0,1,männlich,1,tricolor,1
2023,P,154300,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Tibetan Spaniel,Deutscher Pinscher,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2019,3,3-Jährige,3,2,weiblich,2,tricolor,1
2023,P,154302,50,50- bis 59-Jährige,6,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Brasilianischer Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,2,weiblich,2,weiss/beige,1
2023,P,154304,20,20- bis 29-Jährige,3,2,weiblich,2,4,Kreis 4,4,41,Werd,41,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,schwarz,1
2023,P,154305,30,30- bis 39-Jährige,4,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Italienisches Windspiel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,grau,1
2023,P,154306,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Dachshund,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,dunkelbraun,1
2023,P,154310,40,40- bis 49-Jährige,5,1,männlich,1,3,Kreis 3,3,33,Friesenberg,33,Podengo Portugues,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2019,3,3-Jährige,3,1,männlich,1,beige/weiss,1
2023,P,154315,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2011,11,11-Jährige,11,1,männlich,1,braun/schwarz,1
2023,P,154320,40,40- bis 49-Jährige,5,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,weiss/schwarz,1
2023,P,154326,20,20- bis 29-Jährige,3,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2022,0,0-Jährige,0,2,weiblich,2,schwarz/braun,1
2023,P,154337,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz/braun/weiss,1
2023,P,154338,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,blondfarben,1
2023,P,154339,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2023,P,154347,20,20- bis 29-Jährige,3,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Beagle,Jack Russel Terrier,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,4,4-Jährige,4,2,weiblich,2,creme,1
2023,P,154348,20,20- bis 29-Jährige,3,1,männlich,1,8,Kreis 8,8,82,Mühlebach,82,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,5,5-Jährige,5,1,männlich,1,schwarz/braun,1
2023,P,154349,40,40- bis 49-Jährige,5,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Border Collie,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2019,3,3-Jährige,3,2,weiblich,2,weiss/schwarz,1
2023,P,154350,20,20- bis 29-Jährige,3,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,weiss,1
2023,P,154354,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Yorkshire Terrier,Shih Tzu,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2013,9,9-Jährige,9,2,weiblich,2,steelblue,1
2023,P,154361,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Deutscher Schäferhund,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2019,3,3-Jährige,3,1,männlich,1,schwarz/braun/weiss,1
2023,P,154362,40,40- bis 49-Jährige,5,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Siberian Husky,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,weiss,1
2023,P,154363,30,30- bis 39-Jährige,4,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Eurasier,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,grau,1
2023,P,154364,60,60- bis 69-Jährige,7,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Yorkshire Terrier,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,tricolor,1
2023,P,154365,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,schwarz,1
2023,P,154367,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Golden Retriever,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,creme,1
2023,P,154372,30,30- bis 39-Jährige,4,1,männlich,1,4,Kreis 4,4,41,Werd,41,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,rot,1
2023,P,154376,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Welsh Corgi Cardigan,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,1,männlich,1,schwarz/weiss,1
2023,P,154379,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,rot/weiss,1
2023,P,154380,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2010,12,12-Jährige,12,2,weiblich,2,braun/schwarz,1
2023,P,154381,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,6,6-Jährige,6,2,weiblich,2,braun/schwarz/weiss,1
2023,P,154382,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Bichon Havanais,Tibet Terrier,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,tricolor,1
2023,P,154386,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,6,6-Jährige,6,2,weiblich,2,braun,1
2023,P,154409,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,weiss,1
2023,P,154413,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2016,6,6-Jährige,6,1,männlich,1,blau/grau,1
2023,P,154414,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Berner Sennenhund,Border Collie,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2023,P,154419,40,40- bis 49-Jährige,5,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Malteser,Zwergpudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,beige gestromt,1
2023,P,154421,40,40- bis 49-Jährige,5,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Boston Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,schwarz/weiss,1
2023,P,154424,20,20- bis 29-Jährige,3,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Bergamasker,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz,1
2023,P,154425,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2010,12,12-Jährige,12,2,weiblich,2,beige,1
2023,P,154426,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Mops,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,1,männlich,1,braun,1
2023,P,154428,20,20- bis 29-Jährige,3,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz,1
2023,P,154436,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Bolonka Zwetna,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,zobel,1
2023,P,154440,40,40- bis 49-Jährige,5,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,beige,1
2023,P,154446,60,60- bis 69-Jährige,7,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Zwergspitz,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,beige,1
2023,P,154449,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Maremmen-Abruzzen-Schäferhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,weiss,1
2023,P,154451,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,tricolor,1
2023,P,154453,50,50- bis 59-Jährige,6,2,weiblich,2,5,Kreis 5,5,52,Escher Wyss,52,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,saufarben,1
2023,P,154455,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,dunkel gestromt,1
2023,P,154456,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Italienisches Windspiel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,beige,1
2023,P,154459,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz/braun,1
2023,P,154470,20,20- bis 29-Jährige,3,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,English Springer Spaniel,Berner Sennenhund,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,weiss/schwarz,1
2023,P,154472,30,30- bis 39-Jährige,4,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Finnischer Lapphund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2022,0,0-Jährige,0,1,männlich,1,schwarz,1
2023,P,154488,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Mops,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,schwarz,1
2023,P,154490,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,24,Enge,24,Transylvanischer Laufhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,braun,1
2023,P,154493,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2012,10,10-Jährige,10,2,weiblich,2,grau,1
2023,P,154494,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,41,Werd,41,Puli,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,gelb,1
2023,P,154496,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Beagle,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2013,9,9-Jährige,9,2,weiblich,2,tricolor,1
2023,P,154496,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Lhasa Apso,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,weiss,1
2023,P,154496,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Pekingese,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,1,männlich,1,weiss/beige,1
2023,P,154496,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Zwergpinscher,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2013,9,9-Jährige,9,1,männlich,1,schwarz,1
2023,P,154496,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Zwergspitz,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,schwarz,1
2023,P,154504,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,grau,1
2023,P,154505,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Kromfohrländer,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,weiss,1
2023,P,154506,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Zwergpudel,Malteser,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,rot/beige,1
2023,P,154511,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Labrador Retriever,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,apricot,1
2023,P,154512,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Segugio italiano,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2017,5,5-Jährige,5,2,weiblich,2,schwarz,1
2023,P,154514,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Shetland Sheepdog,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,tricolor,1
2023,P,154515,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,saufarben,1
2023,P,154516,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Australian Shepherd,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2018,4,4-Jährige,4,1,männlich,1,schwarz/weiss,1
2023,P,154521,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Magyar Viszla,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,braun,1
2023,P,154524,999,Unbekannt,99,1,männlich,1,1,Kreis 1,1,11,Rathaus,11,English Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2019,3,3-Jährige,3,2,weiblich,2,schwarz/weiss,1
2023,P,154524,999,Unbekannt,99,1,männlich,1,1,Kreis 1,1,11,Rathaus,11,English Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,weiss/schwarz,1
2023,P,154524,999,Unbekannt,99,1,männlich,1,1,Kreis 1,1,11,Rathaus,11,English Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz/weiss,1
2023,P,154531,30,30- bis 39-Jährige,4,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Alaskan Malamute,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,grau/weiss,1
2023,P,154543,40,40- bis 49-Jährige,5,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,braun,1
2023,P,154560,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Malteser,Zwergpudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2022,0,0-Jährige,0,2,weiblich,2,creme,1
2023,P,154561,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Deutscher Schäferhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz/braun,1
2023,P,154564,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Tibet Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2010,12,12-Jährige,12,1,männlich,1,sable,1
2023,P,154570,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,1,männlich,1,rot/braun,1
2023,P,154581,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,beige/weiss,1
2023,P,154588,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Deutscher Kleinspitz,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,braun,1
2023,P,154591,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,blue,1
2023,P,154604,30,30- bis 39-Jährige,4,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Islandhund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,1,männlich,1,rot/weiss,1
2023,P,154605,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,1,männlich,1,weiss,1
2023,P,154607,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,weiss/beige,1
2023,P,154608,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Volpino Italiano,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,1,männlich,1,beige,1
2023,P,154609,40,40- bis 49-Jährige,5,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Magyar Viszla,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,rot/braun,1
2023,P,154619,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Mops,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,beige/schwarz,1
2023,P,154659,20,20- bis 29-Jährige,3,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Deutscher Schäferhund,Puli,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,schwarz/braun,1
2023,P,154663,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2007,15,15-Jährige,15,2,weiblich,2,rot/schwarz,1
2023,P,154663,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Zwergdachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,rot/schwarz,1
